window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta
23443000	23444000	23443500	0.9675811209439528	0.9626655677655678	1	2	0.00491555317838499	0.00491555317838499
23444000	23445000	23444500	0.928348122866894	0.9716971975393027	1	2	-0.04334907467240867	0.04334907467240867
23445000	23446000	23445500	0.9309704433497538	0.9689164878397711	1	2	-0.03794604449001737	0.03794604449001737
23446000	23447000	23446500	0.9625012077294687	0.9624395573997234	2	2	6.16503297452553e-05	6.16503297452553e-05
23447000	23448000	23447500	0.9068288496376813	0.9605616562519064	2	2	-0.05373280661422508	0.05373280661422508
23448000	23449000	23448500	0.7210771715364739	0.7671495901639344	2	2	-0.046072418627460476	0.046072418627460476
23449000	23450000	23449500	0.931843380126617	0.9395622119815668	2	2	-0.007718831854949704	0.007718831854949704
23450000	23451000	23450500	0.824393205595392	0.9456292134831461	2	2	-0.12123600788775413	0.12123600788775413
23451000	23452000	23451500	0.9207004137115838	0.9697905836753307	2	2	-0.04909016996374682	0.04909016996374682
23452000	23453000	23452500	0.6913071273964131	0.6617462096242585	2	2	0.029560917772154638	0.029560917772154638
23453000	23454000	23453500	0.9061317009692473	0.9644624933514061	2	2	-0.05833079238215877	0.05833079238215877
23454000	23455000	23454500	0.9434134234234233	0.9599024372942913	2	2	-0.016489013870867986	0.016489013870867986
23455000	23456000	23455500	0.7543358067997841	0.686911581455012	2	2	0.0674242253447721	0.0674242253447721
23456000	23457000	23456500	0.9707662612612613	0.9713417625765219	2	2	-0.0005755013152606292	0.0005755013152606292
23457000	23458000	23457500	0.9355493562231759	0.9515977562041918	2	2	-0.016048399981015926	0.016048399981015926
23458000	23459000	23458500	0.9616194762684125	0.8774692226613965	2	2	0.084150253607016	0.084150253607016
23459000	23460000	23459500	0.9627631578947369	0.9490509311477053	2	2	0.013712226747031542	0.013712226747031542
23460000	23461000	23460500	0.8384477950472224	0.9385646119977986	2	2	-0.10011681695057617	0.10011681695057617
23461000	23462000	23461500	0.9314346689895471	0.9113859168546568	2	2	0.020048752134890324	0.020048752134890324
23462000	23463000	23462500	0.9405690190095819	0.9532087104072398	2	2	-0.01263969139765786	0.01263969139765786
23463000	23464000	23463500	0.9390483729916616	0.9238070501238036	2	2	0.015241322867857954	0.015241322867857954
23464000	23465000	23464500	0.8842817736572507	0.9422029846050477	2	2	-0.05792121094779701	0.05792121094779701
23465000	23466000	23465500	0.8662961111978759	0.8552635883733055	2	2	0.011032522824570345	0.011032522824570345
23466000	23467000	23466500	0.9051319648093841	0.960025828460039	2	2	-0.05489386365065496	0.05489386365065496
23467000	23468000	23467500	0.9127277705132396	0.9568696803196803	2	2	-0.04414190980644073	0.04414190980644073
23468000	23469000	23468500	0.9800005446814491	0.9867916666666666	2	2	-0.006791121985217474	0.006791121985217474
23469000	23470000	23469500	0.8194189189189189	0.9481020512820513	2	2	-0.12868313236313234	0.12868313236313234
23470000	23471000	23470500	0.9258724296536797	0.9548643326039388	2	2	-0.028991902950259107	0.028991902950259107
23471000	23472000	23471500	0.9085600516312352	0.8931358557284299	2	2	0.015424195902805304	0.015424195902805304
23472000	23473000	23472500	0.9325290973246261	0.9375293455244251	2	2	-0.005000248199799051	0.005000248199799051
23473000	23474000	23473500	0.9339786165269219	0.9665709290087128	2	2	-0.03259231248179084	0.03259231248179084
23474000	23475000	23474500	0.9395806818181818	0.9527002908802009	2	2	-0.013119609062019144	0.013119609062019144
23475000	23476000	23475500	0.9468310244258111	0.9524660782277605	2	2	-0.005635053801949397	0.005635053801949397
23476000	23477000	23476500	0.7349272211247531	0.6308604191777152	2	2	0.10406680194703788	0.10406680194703788
23477000	23478000	23477500	0.5974011157510113	0.3943586750706819	2	2	0.2030424406803294	0.2030424406803294
23478000	23479000	23478500	0.8200575687094093	0.7687846938775511	2	2	0.05127287483185816	0.05127287483185816
23479000	23480000	23479500	0.7840745974995502	0.7484799566630553	2	2	0.035594640836494884	0.035594640836494884
23480000	23481000	23480500	0.7721602016217401	0.8199327976676714	2	2	-0.047772596045931204	0.047772596045931204
23481000	23482000	23481500	0.930497916126243	0.9668789032749427	2	2	-0.03638098714869975	0.03638098714869975
23482000	23483000	23482500	0.8738595425722364	0.8872311968606934	2	2	-0.013371654288456991	0.013371654288456991
23483000	23484000	23483500	0.9006080389144905	0.8743366047745358	2	2	0.026271434139954697	0.026271434139954697
23484000	23485000	23484500	0.8293488111888112	0.9049138888888888	2	2	-0.07556507770007759	0.07556507770007759
23485000	23486000	23485500	0.9406940789473683	0.9180018633540373	2	2	0.02269221559333101	0.02269221559333101
23486000	23487000	23486500	0.8387376926616057	0.9501120879120879	2	2	-0.1113743952504822	0.1113743952504822
23487000	23488000	23487500	NaN	NaN	0	0	NaN	NaN
23488000	23489000	23488500	0.7300056818181819	0.9026038628301143	2	2	-0.17259818101193236	0.17259818101193236
23489000	23490000	23489500	0.8313965478965479	0.7857539682539683	2	2	0.04564257964257967	0.04564257964257967
23490000	23491000	23490500	0.933362037037037	0.8975561797752809	2	2	0.03580585726175611	0.03580585726175611
23491000	23492000	23491500	0.9513514488668395	0.7491395424836602	2	2	0.20221190638317932	0.20221190638317932
23492000	23493000	23492500	0.9244101248463066	0.9076107924921792	2	2	0.01679933235412734	0.01679933235412734
23493000	23494000	23493500	0.9563176229508197	0.7105821917808219	2	2	0.24573543116999774	0.24573543116999774
23494000	23495000	23494500	0.8979107164802753	0.9719428257284222	2	2	-0.07403210924814685	0.07403210924814685
23495000	23496000	23495500	0.9052694409937889	0.9646088060655886	2	2	-0.05933936507179971	0.05933936507179971
23496000	23497000	23496500	0.8884012276992694	0.9947285714285714	2	2	-0.10632734372930197	0.10632734372930197
23497000	23498000	23497500	0.976014992503748	0.9861837672281776	1	1	-0.010168774724429563	0.010168774724429563
23498000	23499000	23498500	0.8350899799196787	0.9709605764002176	2	2	-0.1358705964805389	0.1358705964805389
23499000	23500000	23499500	0.9769242952804844	0.9900811245496655	2	2	-0.013156829269181047	0.013156829269181047
23500000	23501000	23500500	0.9267211336926415	0.8738327663088357	2	2	0.05288836738380587	0.05288836738380587
23501000	23502000	23501500	0.8965536781609196	0.7990851512703115	2	2	0.09746852689060803	0.09746852689060803
23502000	23503000	23502500	0.5537547583525477	0.7413657262277951	2	2	-0.18761096787524734	0.18761096787524734
23503000	23504000	23503500	0.8038028615167216	0.7973611721611722	2	2	0.0064416893555494514	0.0064416893555494514
23504000	23505000	23504500	0.9593927913330792	0.9218497536945812	2	2	0.03754303763849798	0.03754303763849798
23505000	23506000	23505500	0.9222301430881631	0.9172535629804851	2	2	0.004976580107677986	0.004976580107677986
23506000	23507000	23506500	0.8014583831619231	0.9898676530612245	2	2	-0.1884092698993014	0.1884092698993014
23507000	23508000	23507500	0.9150920307443366	0.8906529993552723	2	2	0.024439031389064336	0.024439031389064336
23508000	23509000	23508500	0.9444945803460854	0.9750647927989131	2	2	-0.03057021245282776	0.03057021245282776
23509000	23510000	23509500	0.9123037231384308	0.7978286983110077	2	2	0.11447502482742311	0.11447502482742311
23510000	23511000	23510500	0.9909820143884892	0.9458075477154426	2	2	0.04517446667304659	0.04517446667304659
23511000	23512000	23511500	0.9120543726235741	0.8437733722060252	2	2	0.06828100041754892	0.06828100041754892
23512000	23513000	23512500	0.9464568307488881	0.9281047142857143	2	2	0.018352116463173807	0.018352116463173807
23513000	23514000	23513500	0.8537920168067227	0.7589835773454054	2	2	0.09480843946131723	0.09480843946131723
23514000	23515000	23514500	0.9242143969737429	0.9122045103341703	2	2	0.012009886639572587	0.012009886639572587
23515000	23516000	23515500	0.9384534571723426	0.8844545454545454	2	2	0.05399891171779725	0.05399891171779725
23516000	23517000	23516500	0.9289101895083769	0.9559421015843428	2	2	-0.02703191207596589	0.02703191207596589
23517000	23518000	23517500	0.9489059373640713	0.9287373142312861	2	2	0.020168623132785113	0.020168623132785113
23518000	23519000	23518500	0.5964544347697757	0.49138046963562754	2	2	0.10507396513414813	0.10507396513414813
23519000	23520000	23519500	0.7739274193548387	0.7178044642857142	2	2	0.05612295506912446	0.05612295506912446
23520000	23521000	23520500	0.9233349843366354	0.948761487949199	2	2	-0.0254265036125636	0.0254265036125636
23521000	23522000	23521500	0.9639367450980393	0.9472111691374664	2	2	0.01672557596057289	0.01672557596057289
23522000	23523000	23522500	0.8756160714285715	0.9664453781512605	2	2	-0.09082930672268907	0.09082930672268907
23523000	23524000	23523500	0.8769545454545455	0.8769988148148149	2	2	-4.426936026935557e-05	4.426936026935557e-05
23524000	23525000	23524500	0.807909896091044	0.8351530570764891	2	2	-0.027243160985445103	0.027243160985445103
23525000	23526000	23525500	0.8181004145303807	0.8388286783760437	2	2	-0.020728263845662953	0.020728263845662953
23526000	23527000	23526500	0.8900172043010752	0.899078924086758	2	2	-0.00906171978568282	0.00906171978568282
23527000	23528000	23527500	0.9105266457680251	0.9114244677255829	2	2	-0.0008978219575578317	0.0008978219575578317
23528000	23529000	23528500	0.7210802139037433	0.643839821677031	2	2	0.0772403922267123	0.0772403922267123
23529000	23530000	23529500	0.9580391814068285	0.9305676040061632	2	2	0.027471577400665304	0.027471577400665304
23530000	23531000	23530500	0.5320380990690725	0.5745099589799975	2	2	-0.04247185991092495	0.04247185991092495
23531000	23532000	23531500	0.8534189237992054	0.9205965936085339	2	2	-0.06717766980932849	0.06717766980932849
23532000	23533000	23532500	0.9114636363636364	0.8326505742411813	2	2	0.07881306212245509	0.07881306212245509
23533000	23534000	23533500	0.5424414414414414	0.6545837978903647	2	2	-0.11214235644892334	0.11214235644892334
23534000	23535000	23534500	0.8907176700111483	0.9160430575713594	2	2	-0.025325387560211077	0.025325387560211077
23535000	23536000	23535500	0.8662514627659574	0.8854275460455037	2	2	-0.01917608327954623	0.01917608327954623
23536000	23537000	23536500	0.47875152507738067	0.41451884360225955	2	2	0.06423268147512112	0.06423268147512112
23537000	23538000	23537500	0.8504811827956988	0.9237822045152722	2	2	-0.07330102171957331	0.07330102171957331
23538000	23539000	23538500	0.9287178002474674	0.9232092872519102	2	2	0.005508512995557213	0.005508512995557213
23539000	23540000	23539500	0.46215588183187173	0.3699068262540748	2	2	0.09224905557779695	0.09224905557779695
23540000	23541000	23540500	0.3335155945419104	0.3150575586190645	2	2	0.018458035922845895	0.018458035922845895
23541000	23542000	23541500	0.8935931709601874	0.8299635617950942	2	2	0.06362960916509319	0.06362960916509319
23542000	23543000	23542500	0.9442596920897637	0.8676888820907264	2	2	0.07657080999903731	0.07657080999903731
23543000	23544000	23543500	0.7853748363956707	0.8140339553089609	2	2	-0.028659118913290205	0.028659118913290205
23544000	23545000	23544500	0.7817609423247176	0.8462229836354284	2	2	-0.06446204131071076	0.06446204131071076
23545000	23546000	23545500	0.9349285854858549	0.9576856368563685	2	2	-0.022757051370513648	0.022757051370513648
23546000	23547000	23546500	0.6375622641509434	0.7668746198856498	2	2	-0.12931235573470634	0.12931235573470634
23547000	23548000	23547500	0.9021809614168248	0.8258636222910217	2	2	0.07631733912580307	0.07631733912580307
23548000	23549000	23548500	0.9287565529314306	0.8826443713450293	2	2	0.04611218158640129	0.04611218158640129
23549000	23550000	23549500	0.7012960557960557	0.96425	2	2	-0.26295394420394436	0.26295394420394436
23550000	23551000	23550500	0.8315734243926779	0.8095052533838523	2	2	0.022068171008825632	0.022068171008825632
23551000	23552000	23551500	0.7232299094510469	0.7381928841773104	2	2	-0.014962974726263512	0.014962974726263512
23552000	23553000	23552500	0.7813962523519847	0.8362146608453556	2	2	-0.05481840849337083	0.05481840849337083
23553000	23554000	23553500	0.776375	0.8263989361702129	2	2	-0.050023936170212835	0.050023936170212835
23554000	23555000	23554500	0.8919349543813773	0.9117496238036957	2	2	-0.019814669422318465	0.019814669422318465
23555000	23556000	23555500	0.9438847435043305	0.9174630151843819	2	2	0.0264217283199486	0.0264217283199486
23556000	23557000	23556500	0.9727921686746988	0.9321955732439604	2	2	0.04059659543073835	0.04059659543073835
23557000	23558000	23557500	0.9499	0.9801956204379563	2	2	-0.030295620437956305	0.030295620437956305
23558000	23559000	23558500	0.9762380952380951	0.9686399253731344	2	2	0.007598169864960758	0.007598169864960758
23559000	23560000	23559500	0.9554095777233782	0.9575326179154351	2	2	-0.002123040192056891	0.002123040192056891
23560000	23561000	23560500	0.9213406292749657	0.9639367153240823	2	2	-0.04259608604911658	0.04259608604911658
23561000	23562000	23561500	0.937842105263158	0.9462480400696863	2	2	-0.008405934806528292	0.008405934806528292
23562000	23563000	23562500	0.9229624542124542	0.9779500000000001	2	2	-0.054987545787545944	0.054987545787545944
23563000	23564000	23563500	0.8531846153846153	0.9954587155963303	2	2	-0.14227410021171494	0.14227410021171494
23564000	23565000	23564500	0.8428	0.9945659340659341	2	2	-0.15176593406593408	0.15176593406593408
23565000	23566000	23565500	0.8466213450292398	0.9425671641791045	2	2	-0.09594581914986466	0.09594581914986466
23566000	23567000	23566500	0.9768749999999999	0.9870897435897436	2	1	-0.010214743589743613	0.010214743589743613
23567000	23568000	23567500	0.9753333333333334	0.975874251497006	2	1	-0.0005409181636726323	0.0005409181636726323
23568000	23569000	23568500	0.7307692307692307	1.0	1	1	-0.2692307692307693	0.2692307692307693
23569000	23570000	23569500	0.8324125874125874	0.8888181818181817	1	1	-0.05640559440559434	0.05640559440559434
23570000	23571000	23570500	0.9270881612090679	0.9776	1	1	-0.05051183879093213	0.05051183879093213
23571000	23572000	23571500	0.8407176220806795	0.9170580110497238	1	1	-0.07634038896904438	0.07634038896904438
23572000	23573000	23572500	0.859	0.88669140625	1	1	-0.027691406249999995	0.027691406249999995
23573000	23574000	23573500	0.8907893333333334	0.8767837837837837	1	1	0.01400554954954969	0.01400554954954969
23574000	23575000	23574500	0.9912536443148688	0.9467338403041825	1	1	0.04451980401068634	0.04451980401068634
23575000	23576000	23575500	0.86674	0.9830588235294119	1	1	-0.11631882352941192	0.11631882352941192
23576000	23577000	23576500	0.9737359550561796	0.9282812500000001	1	1	0.045454705056179545	0.045454705056179545
23577000	23578000	23577500	0.9702000000000001	0.9620984848484848	1	1	0.008101515151515248	0.008101515151515248
23578000	23579000	23578500	0.9404050991501417	0.9637829457364341	1	1	-0.023377846586292383	0.023377846586292383
23579000	23580000	23579500	0.5485836575875486	0.6357079778156997	1	2	-0.08712432022815109	0.08712432022815109
23580000	23581000	23580500	0.984574074074074	0.95724728945351	2	2	0.027326784620564037	0.027326784620564037
23581000	23582000	23581500	0.932182555780933	0.9945434782608696	2	2	-0.06236092247993663	0.06236092247993663
23582000	23583000	23582500	0.9657569875776397	0.9623632075471698	2	2	0.003393780030469973	0.003393780030469973
23583000	23584000	23583500	0.7943201533668823	0.9012998418838409	2	2	-0.1069796885169586	0.1069796885169586
23584000	23585000	23584500	0.8960853304027225	0.9388597290640395	2	2	-0.04277439866131694	0.04277439866131694
23585000	23586000	23585500	0.9625381944444444	0.975307753164557	2	2	-0.01276955872011254	0.01276955872011254
23586000	23587000	23586500	0.8204254859611232	0.8891844132993569	2	2	-0.06875892733823374	0.06875892733823374
23587000	23588000	23587500	0.6529848484848484	0.702703164160401	2	2	-0.04971831567555263	0.04971831567555263
23588000	23589000	23588500	0.8851651578020872	0.9180073529411764	2	2	-0.03284219513908926	0.03284219513908926
23589000	23590000	23589500	0.8469458928712402	0.8931860577885193	2	2	-0.046240164917279114	0.046240164917279114
23590000	23591000	23590500	0.5056971736525046	0.445725	2	2	0.05997217365250457	0.05997217365250457
23591000	23592000	23591500	0.19635170824624842	0.20272767145135567	2	2	-0.006375963205107249	0.006375963205107249
23592000	23593000	23592500	0.9343771186440678	0.912767179144385	2	2	0.021609939499682818	0.021609939499682818
23593000	23594000	23593500	0.6880328731097962	0.6852930270522387	2	2	0.0027398460575575045	0.0027398460575575045
23594000	23595000	23594500	0.8267	0.8990895522388059	2	2	-0.07238955223880594	0.07238955223880594
23595000	23596000	23595500	0.9443333333333332	0.9409803370786517	2	2	0.0033529962546815506	0.0033529962546815506
23596000	23597000	23596500	0.926275641025641	0.9572026515151514	2	2	-0.03092701048951041	0.03092701048951041
23597000	23598000	23597500	0.8861737068965517	0.8990343803719331	2	2	-0.012860673475381335	0.012860673475381335
23598000	23599000	23598500	0.9099098613251156	0.9058232323232324	2	2	0.00408662900188328	0.00408662900188328
23599000	23600000	23599500	0.49706342985122387	0.5243657619852675	2	2	-0.02730233213404365	0.02730233213404365
23600000	23601000	23600500	0.7938172148621898	0.7043894673867348	2	2	0.08942774747545501	0.08942774747545501
23601000	23602000	23601500	0.441538197857488	0.41398137755102044	2	2	0.027556820306467555	0.027556820306467555
23602000	23603000	23602500	0.4883757440476191	0.41848970944309927	2	2	0.06988603460451981	0.06988603460451981
23603000	23604000	23603500	0.01620052440725244	0.03635258879989839	2	2	-0.020152064392645948	0.020152064392645948
23604000	23605000	23604500	0.30218215871454196	0.29912720529485415	2	2	0.0030549534196878114	0.0030549534196878114
23605000	23606000	23605500	0.9320205152671756	0.9953193277310924	2	2	-0.06329881246391689	0.06329881246391689
23606000	23607000	23606500	0.9566215000212226	0.9328439834277177	2	2	0.02377751659350491	0.02377751659350491
23607000	23608000	23607500	0.955604670558799	0.9616363636363636	2	2	-0.0060316930775645705	0.0060316930775645705
23608000	23609000	23608500	0.9353873577749683	0.996	2	2	-0.06061264222503171	0.06061264222503171
23609000	23610000	23609500	0.9834274829203631	0.9699129265988996	2	2	0.013514556321463478	0.013514556321463478
23610000	23611000	23610500	0.6469884525811878	0.5813600891861761	2	2	0.06562836339501166	0.06562836339501166
23611000	23612000	23611500	0.9529682822523164	0.9551193693693694	2	2	-0.002151087117052919	0.002151087117052919
23612000	23613000	23612500	0.8400579049198452	0.9010902777777778	2	2	-0.061032372857932615	0.061032372857932615
23613000	23614000	23613500	0.7118857649800502	0.7632239583333333	2	2	-0.05133819335328316	0.05133819335328316
23614000	23615000	23614500	0.9458323314917126	0.9809599354814788	2	2	-0.03512760398976611	0.03512760398976611
23615000	23616000	23615500	0.9285	0.7986541385135135	2	2	0.12984586148648647	0.12984586148648647
23616000	23617000	23616500	0.9518744939271255	0.8415855909336211	2	2	0.11028890299350447	0.11028890299350447
23617000	23618000	23617500	0.8108413482652614	0.8186796635678324	2	2	-0.007838315302570953	0.007838315302570953
23618000	23619000	23618500	0.8738308564348328	0.9217112255965294	2	2	-0.04788036916169658	0.04788036916169658
23619000	23620000	23619500	0.9571129032258064	0.8620774428274429	2	2	0.09503546039836352	0.09503546039836352
23620000	23621000	23620500	0.951914224137931	0.9430959116784543	2	2	0.00881831245947673	0.00881831245947673
23621000	23622000	23621500	0.9116838383838384	0.9632335660267597	2	2	-0.05154972764292132	0.05154972764292132
23622000	23623000	23622500	NaN	NaN	0	0	NaN	NaN
23623000	23624000	23623500	0.9449504950495049	0.9771772727272727	2	2	-0.032226777677767826	0.032226777677767826
23624000	23625000	23624500	0.8492496412684747	0.8997691155670189	2	2	-0.0505194742985442	0.0505194742985442
23625000	23626000	23625500	0.7104296335447499	0.8141032454361055	2	2	-0.1036736118913556	0.1036736118913556
23626000	23627000	23626500	0.8816582897332532	0.9102377236251196	2	2	-0.028579433891866346	0.028579433891866346
23627000	23628000	23627500	0.8012804971102019	0.8594620642515379	2	2	-0.058181567141336044	0.058181567141336044
23628000	23629000	23628500	0.9186712017202878	0.8276491254223812	2	2	0.0910220762979066	0.0910220762979066
23629000	23630000	23629500	0.9352599803557788	0.9875830582175553	2	2	-0.05232307786177648	0.05232307786177648
23630000	23631000	23630500	0.8887266569567123	0.9116135113576838	2	2	-0.02288685440097149	0.02288685440097149
23631000	23632000	23631500	0.943485423350537	0.9798576910381251	2	2	-0.03637226768758817	0.03637226768758817
23632000	23633000	23632500	0.9202702466864771	0.9601928191489362	2	2	-0.039922572462459116	0.039922572462459116
23633000	23634000	23633500	0.7293	0.9176813186813186	2	2	-0.1883813186813187	0.1883813186813187
23634000	23635000	23634500	0.9284515593895155	0.9131229351293868	2	2	0.01532862426012871	0.01532862426012871
23635000	23636000	23635500	0.9715	0.9104986962190352	2	2	0.0610013037809648	0.0610013037809648
23636000	23637000	23636500	0.969115800865801	0.948	2	2	0.021115800865801004	0.021115800865801004
23637000	23638000	23637500	0.9054715189873417	0.8523328022807312	2	2	0.05313871670661052	0.05313871670661052
23638000	23639000	23638500	0.9508360655737705	0.9629166666666666	2	2	-0.012080601092896104	0.012080601092896104
23639000	23640000	23639500	0.9693183962264151	0.9801244755244755	2	2	-0.010806079298060323	0.010806079298060323
23640000	23641000	23640500	0.9761666666666666	0.9770121212121213	2	2	-0.0008454545454547047	0.0008454545454547047
23641000	23642000	23641500	0.9466096014492754	0.8829590744354614	2	2	0.06365052701381402	0.06365052701381402
23642000	23643000	23642500	0.9198995619121247	0.9357652673950546	2	2	-0.01586570548292987	0.01586570548292987
23643000	23644000	23643500	0.7780243799024804	0.8065035431369725	2	2	-0.028479163234492066	0.028479163234492066
